player_name,team_name,pass_danger_prob,dist,angle,forward
James Philip Milner,Liverpool,0.013798198673413545,14.91643389017629,23.299463260682515,1
Francesc Fàbregas i Soler,Chelsea,0.06916581568220767,13.427211177307075,55.00797980144133,1
Sergio Busquets i Burgos,Barcelona,0.029288867620408707,9.9569071503153,33.530469667133104,1
Damien Delaney,Crystal Palace,0.0496653820955013,22.35732542143625,18.515989475403497,1
Mesut Özil,Arsenal,0.2327907995642676,9.476286192385711,-82.72499504211082,1
Eden Hazard,Chelsea,0.04219440739055549,13.640014662748724,-143.04609100745242,0
Luis Alberto Suárez Díaz,Barcelona,0.11769560273619376,54.230987451824994,-84.70991879462873,1
Sergio Busquets i Burgos,Barcelona,0.13564637509118604,6.648308055437861,-111.16125981682822,0
Francesc Fàbregas i Soler,Chelsea,0.0500312703421142,50.89931237256551,-5.072132872514502,1
Marc-André ter Stegen,Barcelona,0.002864774391593929,30.38716834454964,-85.65913993530874,1
Carlos Arturo Bacca Ahumada,Villarreal,0.18945910930752516,11.40175425099138,105.25511870305779,0
Christian Fuchs,Leicester City,0.10124200367361498,12.6,90.0,0
Gary O''Neil,Norwich City,0.054440100686687615,79.7937967513766,-33.809558029519174,1
José Ignacio Fernández Iglesias,Real Madrid,0.24868642564703639,29.32933684896404,-80.18440111724632,1
David de Gea Quintana,Manchester United,0.00675613775539177,55.466115782520774,-20.362601668421416,1
Daniel Carvajal Ramos,Real Madrid,0.027643047963207764,12.529964086141668,-151.3895403340348,0
Leandro Chichizola,Las Palmas,0.0034304309135322025,11.057124400132253,-24.015102164117806,1
Gerard Piqué Bernabéu,Barcelona,0.058158058069289004,22.033610689126732,23.5400392695143,1
Marc-André ter Stegen,Barcelona,0.0039054320038377933,25.079872407968907,85.42607874009914,1
Joseba Zaldúa Bengoetxea,Leganés,0.015458281424682658,38.442294416436695,-24.431619844221064,1
Ezequiel Marcelo Garay,Valencia,0.018095136692928913,61.39617251913999,-48.10296238537902,1
Marc-André ter Stegen,Barcelona,0.033709674606200904,74.16872656315464,3.865461169851747,1
Marco Asensio Willemsen,Real Madrid,0.17843028253176368,34.77614124655005,-65.7196690856149,1
Thomas Vermaelen,Barcelona,0.007482807215432373,37.94377419287649,94.98936256964221,0
Sergio Busquets i Burgos,Barcelona,0.08031543834631107,4.1109609582189,18.434948822922042,1
